"imgID","imgInt","imgEmo","hm","hsd","am","asd","sam","sasd","fm","fsd","surm","sursd","dm","dsd"
18,100,"happy",3.45,0.759154654516248,0,0,0.1,0.307793505625546,0.05,0.223606797749979,0.35,0.670820393249937,0.05,0.223606797749979
18,100,"sad",0,0,0.1,0.307793505625546,2.85,0.670820393249937,0.45,0.825577947481897,0.25,0.638666373658505,0.2,0.410391340834062
18,100,"surprised",0.1,0.307793505625546,0,0,0.1,0.307793505625546,0.65,0.875093979915421,3.5,0.827170191868511,0.1,0.307793505625546
21,0,"neutral",0.05,0.223606797749979,0.8,0.833508753466491,0.7,0.732695097065047,0.35,0.489360484929593,0,0,0.35,0.489360484929593
21,25,"angry",0.1,0.447213595499958,1.2,0.833508753466491,0.45,0.68633274115326,0.2,0.523148363780597,0.05,0.223606797749979,0.5,0.606976978666884
21,25,"disgusted",0.1,0.447213595499958,1.25,0.910465468000326,0.35,0.489360484929593,0.2,0.410391340834062,0.1,0.307793505625546,1.2,0.894427190999916
21,25,"fearful",0.1,0.447213595499958,0.5,0.688247201611685,0.45,0.51041778553404,0.65,0.745159820370595,0.35,0.670820393249937,0.55,0.825577947481897
21,25,"happy",0.15,0.489360484929593,0.6,0.882579950158088,0.4,0.680557047378721,0.2,0.410391340834062,0.2,0.523148363780597,0.85,1.03998987849326
21,25,"sad",0,0,1.5,1.10023920844036,0.9,0.718184846459608,0.15,0.366347548532523,0.1,0.307793505625546,0.8,0.695852373938459
21,25,"surprised",0,0,0.1,0.307793505625546,0.5,0.512989176042577,0.45,0.51041778553404,1.15,0.93330200448673,0.3,0.571240570577479
21,50,"angry",0,0,2.5,0.688247201611685,0.35,0.5871429486124,0.3,0.656946685331786,0,0,0.75,0.850696309223401
21,50,"disgusted",0,0,1.95,0.998683343734455,0.1,0.307793505625546,0.1,0.307793505625546,0.4,0.598243041616119,1.75,1.29269200955949
21,50,"fearful",0,0,0.45,0.825577947481897,0.35,0.5871429486124,1.85,0.988086934168084,1.25,0.966545666958261,0.65,0.670820393249937
21,50,"happy",1.05,0.68633274115326,0.2,0.410391340834062,0.25,0.550119604220181,0.3,0.470162345981627,0.3,0.470162345981627,0.35,0.5871429486124
21,50,"sad",0.05,0.223606797749979,1.25,0.910465468000326,1,1.12390297389803,0.1,0.307793505625546,0.1,0.307793505625546,0.9,0.788068925652412
21,50,"surprised",0.05,0.223606797749979,0.1,0.307793505625546,0.35,0.489360484929593,0.8,0.695852373938459,2.55,0.759154654516248,0.15,0.366347548532523
21,75,"angry",0,0,2.15,1.08942283125661,0.5,0.760885910252682,0.3,0.656946685331786,0.1,0.307793505625546,0.35,0.489360484929593
21,75,"disgusted",0,0,1.95,1.09904264559757,0.1,0.307793505625546,0.1,0.307793505625546,0.2,0.410391340834062,2.55,1.14593101656986
21,75,"fearful",0,0,0.35,0.745159820370595,0.45,0.604805318829299,2.3,1.12857618729367,1.6,1.27320565172283,1.05,1.14593101656986
21,75,"happy",2.7,0.864504725870618,0,0,0.05,0.223606797749979,0.05,0.223606797749979,0.15,0.366347548532523,0,0
21,75,"sad",0,0,1.5,0.888523316638639,1.25,0.966545666958261,0.3,0.571240570577479,0.1,0.307793505625546,1.05,0.998683343734455
21,75,"surprised",0,0,0,0,0.2,0.410391340834062,0.9,0.911909506128992,2.85,0.745159820370595,0.05,0.223606797749979
21,100,"angry",0,0,2.65,0.988086934168084,0.55,0.68633274115326,0.2,0.410391340834062,0.05,0.223606797749979,0.55,0.759154654516248
21,100,"disgusted",0,0,2.45,0.998683343734455,0.2,0.523148363780597,0.15,0.366347548532523,0.25,0.550119604220181,2.6,1.23117402250218
21,100,"fearful",0,0,0.2,0.523148363780597,0.25,0.638666373658505,2.45,1.19097483291276,2.15,1.34848843251679,0.95,0.944513241388332
21,100,"happy",3.35,0.670820393249937,0,0,0,0,0,0,0.1,0.307793505625546,0,0
21,100,"sad",0,0,1.05,1.14593101656986,2,1.25656172487509,0.2,0.410391340834062,0.05,0.223606797749979,1.05,0.998683343734455
21,100,"surprised",0.05,0.223606797749979,0.1,0.307793505625546,0.25,0.444261658319319,1.05,1.05006265477226,3.45,0.604805318829299,0.3,0.732695097065046
23,0,"neutral",0.25,0.638666373658505,0.3,0.571240570577479,0.25,0.550119604220181,0.05,0.223606797749979,0.15,0.366347548532523,0.05,0.223606797749979
23,25,"angry",0.35,0.670820393249937,0.4,0.502624689950035,0.2,0.410391340834062,0.1,0.307793505625546,0,0,0,0
23,25,"disgusted",0.4,0.680557047378721,0.35,0.745159820370595,0.2,0.410391340834062,0,0,0.15,0.366347548532523,0.15,0.366347548532523
23,25,"fearful",0.2,0.523148363780597,0.2,0.523148363780597,0.1,0.307793505625546,0.05,0.223606797749979,0.45,0.51041778553404,0,0
23,25,"happy",0.5,0.606976978666884,0.1,0.307793505625546,0.2,0.410391340834062,0.15,0.366347548532523,0.05,0.223606797749979,0.05,0.223606797749979
23,25,"sad",0.2,0.615587011251092,0.1,0.307793505625546,0.7,0.732695097065047,0,0,0,0,0.25,0.444261658319319
23,25,"surprised",0.2,0.523148363780597,0.05,0.223606797749979,0.1,0.307793505625546,0.25,0.550119604220181,0.7,0.801314709186032,0.05,0.223606797749979
23,50,"angry",0,0,1.95,0.68633274115326,0.2,0.410391340834062,0.15,0.366347548532523,0.1,0.307793505625546,0.15,0.366347548532523
23,50,"disgusted",0.05,0.223606797749979,1.25,0.966545666958261,0.1,0.307793505625546,0.2,0.410391340834062,0.25,0.638666373658505,2.2,1.05630936457281
23,50,"fearful",0.05,0.223606797749979,0.05,0.223606797749979,0.05,0.223606797749979,1.8,1.00524937990007,1.8,0.894427190999916,0.15,0.489360484929593
23,50,"happy",1.7,0.571240570577479,0.15,0.366347548532523,0.05,0.223606797749979,0.1,0.307793505625546,0.2,0.410391340834062,0.15,0.366347548532523
23,50,"sad",0.1,0.307793505625546,0.1,0.307793505625546,2.15,0.988086934168084,0.45,0.68633274115326,0.1,0.307793505625546,0.3,0.470162345981627
23,50,"surprised",0.4,0.502624689950035,0.05,0.223606797749979,0.2,0.523148363780597,0.45,0.51041778553404,2.3,0.978720969859186,0.1,0.307793505625546
23,75,"angry",0,0,2.8,0.951453182187509,0.1,0.307793505625546,0.1,0.447213595499958,0.05,0.223606797749979,0.25,0.444261658319319
23,75,"disgusted",0,0,1.8,1.23969435961577,0.15,0.366347548532523,0.15,0.366347548532523,0.25,0.444261658319319,2.45,0.944513241388333
23,75,"fearful",0,0,0.05,0.223606797749979,0.15,0.366347548532523,2.45,1.09904264559757,2.35,1.13670808176853,0.3,0.656946685331786
23,75,"happy",2.55,0.68633274115326,0.05,0.223606797749979,0.05,0.223606797749979,0.05,0.223606797749979,0.1,0.307793505625546,0.05,0.223606797749979
23,75,"sad",0,0,0.1,0.447213595499958,2.8,0.615587011251092,0.4,0.940324691963255,0.05,0.223606797749979,0.25,0.550119604220181
23,75,"surprised",0.35,0.489360484929593,0,0,0.05,0.223606797749979,0.5,0.688247201611685,3,0.725476250110012,0.15,0.366347548532523
23,100,"angry",0,0,3.25,0.966545666958261,0.2,0.523148363780597,0.2,0.410391340834062,0.1,0.307793505625546,0.7,1.1742858972248
23,100,"disgusted",0.05,0.223606797749979,1.6,1.27320565172283,0.15,0.366347548532523,0.25,0.716350399411379,0.35,0.670820393249937,3.05,0.998683343734455
23,100,"fearful",0,0,0.1,0.307793505625546,0.1,0.307793505625546,3.1,1.02083557106808,2.65,1.30887657735053,0.35,0.670820393249937
23,100,"happy",3.15,0.670820393249937,0,0,0.05,0.223606797749979,0,0,0.3,0.470162345981627,0,0
23,100,"sad",0,0,0.05,0.223606797749979,3,0.794719414239026,0.25,0.444261658319319,0.15,0.366347548532523,0.35,0.670820393249937
23,100,"surprised",0.15,0.366347548532523,0.05,0.223606797749979,0.1,0.307793505625546,0.7,0.978720969859186,3.25,0.638666373658505,0.1,0.307793505625546
38,0,"neutral",0.3,0.732695097065047,0.1,0.307793505625546,0.2,0.523148363780597,0.1,0.307793505625546,0.15,0.489360484929593,0.3,0.470162345981627
38,25,"angry",0.45,0.68633274115326,0.2,0.523148363780597,0.35,0.5871429486124,0,0,0.1,0.307793505625546,0.2,0.410391340834062
38,25,"disgusted",0.1,0.307793505625546,0.3,0.470162345981627,0.6,0.820782681668123,0.05,0.223606797749979,0.1,0.307793505625546,0.85,0.875093979915421
38,25,"fearful",0.15,0.489360484929593,0.05,0.223606797749979,0.5,0.606976978666884,0.2,0.410391340834062,0.15,0.489360484929593,0.4,0.598243041616119
38,25,"happy",0.4,0.598243041616119,0.3,0.571240570577479,0.4,0.680557047378721,0.1,0.307793505625546,0.15,0.489360484929593,0.55,0.604805318829299
38,25,"sad",0.2,0.523148363780597,0.05,0.223606797749979,0.9,0.967906041546987,0.1,0.307793505625546,0,0,0.25,0.444261658319319
38,25,"surprised",0.25,0.716350399411379,0.05,0.223606797749979,0.6,0.99472291830968,0.1,0.307793505625546,0.2,0.410391340834062,0.3,0.470162345981627
38,50,"angry",0.1,0.307793505625546,0.9,0.640723275517187,0.35,0.5871429486124,0.2,0.410391340834062,0.15,0.366347548532523,0.65,0.5871429486124
38,50,"disgusted",0,0,0.75,0.786397515657049,0.1,0.307793505625546,0.1,0.307793505625546,0.3,0.470162345981627,2.5,0.827170191868511
38,50,"fearful",0,0,0.3,0.571240570577479,0.45,0.51041778553404,2.55,1.05006265477226,1.55,0.998683343734455,0.75,1.01954582251634
38,50,"happy",2.2,0.695852373938459,0.1,0.307793505625546,0.1,0.307793505625546,0.05,0.223606797749979,0.05,0.223606797749979,0.15,0.366347548532523
38,50,"sad",0,0,0.05,0.223606797749979,2.1,0.718184846459608,0.1,0.307793505625546,0,0,0.15,0.366347548532523
